
750265,Cryselle (28) 0.3-30 Mg-McG Oral Tab,Cryselle (28) 0.3 Mg-30 McG Tablet,

750268,Aviane 0.1-20 Mg-McG Or Tabs,Aviane 0.1-20 Mg-McG Oral Tab,

75100050100303,Cyclobenzaprine Hcl 5 Mg Po Tabs,Flexeril 5 Mg Po Tabs,

75100050100305,Cyclobenzaprine Hcl 10 Mg Po Tabs,Flexeril 10 Mg Po Tabs,Cyclobenzaprine Hcl 10 Mg Or Tabs,Cyclobenzaprine Hcl 10 Mg Oral Tabs,Flexeril 10 Mg Oral Tabs,Flexeril 10 Mg Or Tabs,

75100060000320,Metaxalone 800 Mg Po Tabs,Metaxalone 800 Mg Or Tabs,Skelaxin 800 Mg Or Tabs,

75100070000305,Methocarbamol 500 Mg Po Tabs,Methocarbamol 500 Mg Oral Tabs,Robaxin 500 Mg Oral Tabs,

75100070000310,Methocarbamol 750 Mg Po Tabs,Methocarbamol 750 Mg Or Tabs,Robaxin-750 750 Mg Or Tabs,

75100090100110,Tizanidine Hcl 2 Mg Po Caps,Zanaflex 2 Mg Po Caps,

75100090100320,Tizanidine Hcl 4 Mg Or Tabs,Tizanidine Hcl 4 Mg Po Tabs,Zanaflex 4 Mg Po Tabs,

751623,Bystolic 5 Mg Tablet,Bystolic 5 Mg Po Tabs,

751884,Lutera (28) 0.1 Mg-20 McG Tablet,{21 (Ethinyl Estradiol 0.02 MG / Levonorgestrel 0.1 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack [Lutera 28 Day],Lutera 0.1-20 Mg-McG Po Tabs,

751901,Levonorgest-Eth Estrad 91-Day 0.15-0.03 Mg Po Tabs,Levonorgestrel-Ethinyl Estradiol 0.15 Mg-30 McG Tablets,3 Month Pack,Levonorgestrel-Ethinyl Estrad 0.15-30 Mg-McG Oral 3mpk,

751902,Seasonale 0.15-0.03 Mg Po Tabs,Seasonale Contraceptive 0.15-30 Mg-McG Oral 3mpk,

753481,Sprintec (28) 0.25-35 Mg-McG Oral Tab,Sprintec (28) 0.25 Mg-35 McG Tablet,Sprintec 28 0.25-35 Mg-McG Po Tabs,Sprintec (28) 0.25 Mg-35 McG Tab,Sprintec (28) 0.25-35 Mg-McG Oral Tablet,Sprintec (28) 0.25-35 Mg-McG Po Tabs,

753482,Apri 0.15-30 Mg-McG Po Tabs,Apri 0.15 Mg-30 McG Tab (Desogestrel-Ethinyl Estradiol),Apri 0.15-0.03 Mg Oral Tab,Apri 0.15 Mg-0.03 Mg Tablet,

753483,Kelnor 1/35 (28) 1-35 Mg-McG Oral Tab,Kelnor 1/35 1-35 Mg-McG Po Tabs,

753990,Menopur 75 Unit Subq Recon Soln,Menopur 75 Units Sc Solr,

754766,Metrogel-Vaginal 0.75 % Vag Gel,Metrogel Vaginal 0.75 %,

75556,Ventolin Hfa 108 (90 Base) McG/Act In Aers,Ventolin Hfa 108 (90 Base) McG/Act Inh Aers,Ventolin Hfa 108 (90 Base) McG/Act Inhalation Aers,

7580006000E520,Hyaluronan 30 Mg/2ml Ix Sosy,Orthovisc 30 Mg/2ml Ix Sosy,

75854-315-30,Prenate Mini 18-0.6-0.4-350 Mg Po Caps,Prenate Mini 18-0.6-0.4-350 Mg Or Caps,

759743,Desogestrel-E.Estradiol 0.15 Mg-0.02 Mg(21)/E.Estrad 0.01 Mg(5) Tablet,Desogestrel-Ethinyl Estradiol 0.15-0.02/0.01 Mg (21/5) Po Tabs,

761979,Moxifloxacin 400 Mg Tablet,Moxifloxacin 400 Mg Oral Tab,

762675,Methylprednisolone 4 Mg Tablets In A Dose Pack,Methylprednisolone (Pak) 4 Mg Po Tabs,Methylprednisolone 4 Mg Po Dspk,Methylprednisolone 4 Mg Or Kit,Methylprednisolone 4 Mg Po Kit,Methylprednisolone 4 Mg Oral Dspk,

76439-252-16,Virtussin Ac 10-100 Mg/5 Ml Oral Liqd,Virtussin A/C 100-10 Mg/5ml Po Soln,

77106010000160,Biotin 5000 McG Po Caps,Biotin 5000 McG Oral Caps,Biotin 5 Mg Po Caps,

77107,Amphetamine-Dextroamphet Er 15 Mg Po Cp24,Amphetamine-Dextroamphet Er 15 Mg Oral Cp24,

77108010000330,Vitamin C 1000 Mg Or Tabs,Vitamin C 1000 Mg Po Tabs,

77202030000110,Ergocalciferol 50000 Units Po Caps,Vitamin D (Ergocalciferol) 50000 Units Po Caps,Ergocalciferol 50000 Units Or Caps,

77202032000120,Vitamin D3 2000 Units Po Caps,Vitamin D3 2000 Units Oral Caps,Cholecalciferol 2000 Units Po Caps,Cvs Vitamin D 2000 Units Po Caps,

77202032000140,Vitamin D3 5000 Units Po Caps,Vitamin D3 5000 Units Or Caps,

77202032000330,Vitamin D 1000 Units Po Tabs,Cholecalciferol 1000 Units Po Tabs,Vitamin D-1000 Max St 1000 Units Po Tabs,Vitamin D 1000 Unit Or Tabs,Vitamin D 1000 Units Or Tabs,

77202032000340,Vitamin D 2000 Units Po Tabs,Cholecalciferol 2000 Units Po Tabs,Vitamin D3 Super Strength 2000 Units Po Tabs,Vitamin D3 2000 Units Po Tabs,

77203050000135,Vitamin E 400 Units Po Caps,Vitamin E 400 Units Oral Caps,

77312,Nuvaring 0.12-0.015 Mg/24hr Vag Ring,Nuvaring 0.12-0.015 Mg/24hr Va Ring,

77568,Amoxicillin-Pot Clavulanate 875-125 Mg Po Tabs,Amoxicillin-Pot Clavulanate 875-125 Mg Or Tabs,Amoxicillin-Pot Clavulanate 875-125 Mg Oral Tabs,

77888,Prenatal Plus 27-1 Mg Po Tabs,Prenatal Plus 27-1 Mg Or Tabs,Prenatal Plus 27-1 Mg Oral Tabs,

78010,Lexapro 20 Mg Oral Tabs,Lexapro 20 Mg Po Tabs,

78021,Escitalopram Oxalate 10 Mg Po Tabs,Escitalopram 10mg Tab (Lexapro Equiv),Escitalopram Oxalate 10 Mg Or Tabs,

78022,Escitalopram Oxalate 20 Mg Oral Tabs,Escitalopram Oxalate 20 Mg Po Tabs,

78110000000300,B Complex Po Tabs,Vitamin B Complex Or Tabs,Vitamin-B Complex Po Tabs,

78200000000100,Multivitamins Po Caps,Multivitamins Or Caps,

78200000000300,One-Daily Multi Vitamins Po Tabs,Multi-Vitamin Or Tabs,Once Daily Po Tabs,Multiple Vitamin Po Tabs,Multiple Vitamin Oral Tabs,Multivitamins Or Tabs,Multivitamin Tabs Or,

78310000000300,Multivital Po Tabs,Therapeutic-M Oral Tablet,Vitamins/Minerals Po Tabs,Therapeutic Multivit/Mineral Oral Tabs,Thera M Plus Po Tabs,

78395,Metoprolol Tartrate 25 Mg Po Tabs,Metoprolol Tartrate 25 Mg Or Tabs,

78412000000500,Animal Shapes With C & Fa Po Chew *S*,Flinstones Gummies Omega-3 Dha Po Chew,

78510000000350,Prenatal Vitamins (Dis) Po Tabs,Prenatal Vitamins Po Tabs,

78512000000315,Prenatal Vitamins 0.8 Mg Po Tabs,Prenatal Vitamins 0.8 Mg Or Tabs,

78512015000322,Prenatal 27-0.8 Mg Po Tabs,Prenatal 27-0.8 Mg Oral Tabs,Prenatal Vitamin 27-0.8 Mg Or Tabs,Prenatal Vitamin 27-0.8 Mg Po Tabs,

78512015000324,Prenaplus 27-1 Mg Po Tabs,Pnv Prenatal Plus Multivitamin 27-1 Mg Po Tabs,Prenatal Plus 27-1 Mg Po Tabs,Prenatal/Folic Acid Or Tabs,M-Vit Po Tabs,Prenatal Plus 27-1 Mg Or Tabs,Prenatal Vitamins Plus 27-1 Mg Po Tabs,Prenatal/Folic Acid Po Tabs,Prenatal Plus 27-1 Mg Oral Tabs,

78512015000328,Classic Prenatal 28-0.8 Mg Po Tabs,Prenatal Vitamins 28-0.8 Mg Po Tabs,Prenatal 28-0.8 Mg Po Tabs,

78516040006340,Citranatal Assure 35-1 & 300 Mg Po Misc,Citranatal Assure 35-1 & 300 Mg Oral Misc,

78516042000125,Prenate Mini 18-0.6-0.4-350 Mg Po Caps,Prenate Mini 18-0.6-0.4-350 Mg Or Caps,

78800,Metaxalone 800 Mg Po Tabs,Metaxalone 800 Mg Or Tabs,

795737,Chantix Starting Month Pak 0.5 Mg X 11 & 1 Mg X 42 Po Tabs,Chantix Starting Month Box 0.5 Mg (11)-1 Mg (42) Tablets In Dose Pack,

795858,Prednisone 10 Mg Tablet,Prednisone 10 Mg Oral Tab,

79700030000210,Potassium Chloride Er 10 Meq Po Cap Cr,Potassium Chloride Er 10 Meq Po Cpcr,

79700030000430,Potassium Chloride Er 10 Meq Po Tbcr,Klor-Con 10 10 Meq Po Tbcr,

79700030100440,Potassium Chloride Crys Er 20 Meq Po Tbcr,Klor-Con M20 20 Meq Po Tbcr,

79777,Hydrocodone-Acetaminophen 5-325 Mg Po Tabs,Hydrocodone-Acetaminophen 5-325 Mg Or Tabs,Hydrocodone-Acetaminophen 5-325 Mg Po Tabs *Sh*,Hydrocodone-Acetaminophen 5-325 Mg Oral Tabs,

79800010000305,Zinc Sulfate 66 Mg Po Tabs,Zinc 15 66 Mg Po Tabs,

80016,Tiotropium Bromide Monohydrate 18 McG Inhal Caps,Tiotropium Bromide Monohydrate 18 McG Inhalation Caps,

800915,Peg 3350-Electrolytes-Vitamin C 100 G-7.5 G-2.691 G-4.7 G Powder Pack,Peg-Kcl-Nacl-Nasulf-Na Asc-C 100 G Po Solr,

801054,Peg-Electrolyte Soln 420 Gram Oral Solr,Peg-Electrolyte Solution 420 Gram Oral Solution,

801092,Albuterol Sulfate Hfa 108 (90 Base) McG/Act In Aers,Albuterol Sulfate Hfa 108 (90 Base) McG/Act Inhalation Aers,Albuterol Sulfate Hfa 90 McG/Actuation Aerosol Inhaler,Albuterol 90 McG/Act Inhal Aers,Albuterol Sulfate Hfa 108 (90 Base) McG/Act Inh Aers,Albuterol Sulfate 90 McG/Actuation Inhl Hfaa,Albuterol Sulfate 90 McG/Actuation In Hfaa,Albuterol Sulfate 90 McG/Actuation Inhl Hfa Inhaler,Albuterol Sulfate 90 McG/Actuation Inh Hfaa,Albuterol Sulfate Hfa 108 (90 Base) McG/Act Inhaler,

801663,Cholecalciferol (Vitamin D3) 2,000 Unit Tablet,Vitamin D3 2,000 Unit Tablet,Vitamin D 2000 Units Po Tabs,Cholecalciferol (Vitamin D3) 2000 Unit Oral Tab,Vitamin D3 2000 Unit Oral Tab,Cholecalciferol 2000 Units Po Tabs,Vitamin D3 Super Strength 2000 Units Po Tabs,Vitamin D3 2000 Units Po Tabs,

802652,Enbrel 50 Mg/Ml (0.98 Ml) Subq Syringe,Enbrel 50 Mg/Ml (0.98 Ml) Subcutaneous Syringe,

802792,Prenatal 27-0.8 Mg Po Tabs,Prenatal 27-0.8 Mg Oral Tabs,Prenatal Vitamin 27-0.8 Mg Po Tabs,

803348,Phentermine 37.5 Mg Capsule,Phentermine 37.5 Mg Oral Cap,Phentermine Hcl 37.5 Mg Po Caps,

803353,Phentermine 37.5 Mg Tablet,Phentermine Hcl 37.5 Mg Or Tabs,Phentermine 37.5 Mg Po Tab,Phentermine 37.5 Mg Oral Tab,Phentermine Hcl 37.5 Mg Po Tabs,

804146,Cholecalciferol (Vitamin D3) 2,000 Unit Capsule,Vitamin D3 2,000 Unit Capsule,Vitamin D3 2000 Units Po Caps,Vitamin D3 2000 Units Oral Caps,Cholecalciferol 2000 Units Po Caps,Cvs Vitamin D 2000 Units Po Caps,

804156,Levonorgestrel 20 McG/24 Hr (5 Years) Intrauterine Device,Levonorgestrel 20 McG/24hr Iu Iud,Levonorgestrel 20 McG/24 Hr (5 Years) Utrn Iud,Levonorgestrel 20 McG/24 Hr (5 Years) Iu Iud,Levonorgestrel 20 McG/24 Hr Intrauterine Device,

80500029000115,Docosahexaenoic Acid 200 Mg Or Caps,Dha Complete 200 Mg Or Caps,

80500030000190,Fish Oil 1000 Mg Or Caps,Fish Oil 1000 Mg Po Caps,Omega-3 Fish Oil 1000 Mg Po Caps,

805661,Nuvigil 250 Mg Po Tabs,NUVIGIL,

807283,Mirena 20 McG/24 Hr (5 Years) Intrauterine Device,Mirena 20 McG/24 Hr (5 Years) Utrn Iud,Mirena 20 McG/24hr Iu Iud,

809481,Rapaflo 8 Mg Oral Cap,Rapaflo 8 Mg Po Caps,

809533,Calcium Carbonate 600 Mg (1,500 Mg)-Vitamin D3 200 Unit Tablet,Calcium + D3 600-200 Mg-Unit Or Tabs,

809536,Calcium Carbonate-Vitamin D3 500 Mg (1,250 Mg)-200 Unit Tablet,Calcium 500 + D 500-200 Mg-Iu Or Tabs,Calcium Carbonate 500 Mg (1,250 Mg)-Vitamin D3 200 Unit Tablet,

81777,Metformin Hcl Er 750 Mg Po Tab Sr24,Metformin Hcl Er 750 Mg Or Tb24,

82100010000330,Vitamin B-12 1000 McG Po Tabs,Cyanocobalamin 1000 McG Po Tabs,Cvs Vitamin B12 1000 McG Po Tabs,Vitamin B-12 1000 McG Po Tabs *Sh*,

82300010000332,Iron 325 (65 Fe) Mg Po Tabs,Ferrous Sulfate 325 (65 Fe) Mg Po Tabs,

82300010000455,Ferrous Sulfate Er 142 (45 Fe) Mg Oral Tbcr,Slow Fe 142 (45 Fe) Mg Oral Tbcr,

82300010000629,Ferrous Sulfate 324 (65 Fe) Mg Po Tbec,Ferrous Sulfate 324 (65 Fe) Mg Or Tbec,

82300010100410,Ferrous Sulfate Dried Er 160 (50 Fe) Mg Po Tbcr,Slow Fe 160 (50 Fe) Mg Po Tbcr,

824194,Augmentin 875 Mg-125 Mg Tablet,Augmentin 875-125 Mg Po Tabs,Augmentin 875-125 Mg Oral Tab,Augmentin 875 Mg-125 Mg Tab (Amoxicillin Tr/Potassium Clavulanate),Augmentin 875-125 Mg Or Tabs,

825411,Tapentadol 50 Mg Tablet,Tapentadol Hcl 50 Mg Po Tabs,

827189,Zantac 150 Mg Tablet,Zantac 150 Mg Po Tabs,

828320,Cyclobenzaprine 5 Mg Oral Tab,Cyclobenzaprine 5 Mg Tablet,CYCLOBENZAPRINE,Cyclobenzaprine hydrochloride 5 MG Oral Tablet,Cyclobenzaprine Hcl 5 Mg Po Tabs,

828322,Flexeril 5 Mg Po Tabs,Flexeril 5 Mg Tablet,

828348,Cyclobenzaprine Hcl 10 Mg Po Tabs,Cyclobenzaprine Hcl 10 Mg Or Tabs,Cyclobenzaprine 10 Mg Tablet,Cyclobenzaprine 10 Mg Oral Tab,Cyclobenzaprine 10 Mg Oral Tablet,Cyclobenzaprine Hcl 10 Mg Oral Tabs,CYCLOBENZAPRINE,

828350,Flexeril 10 Mg Po Tabs,Flexeril 10 Mg Tablet,Flexeril 10 Mg Oral Tabs,Flexeril 10 Mg Or Tabs,

828362,Hydrocortisone-Pramoxine 1 %-1 % Rectal Foam,Hydrocortisone Ace-Pramoxine 1-1 % Re Foam,

828537,Maxalt-Mlt 10 Mg Disintegrating Tablet,Maxalt-Mlt 10 Mg Po Tbdp,

8290-305106,Bd Specialty Use Needles 30 Gauge X 1/2" Misc Needle,Bd Specialty Use Needles 30 Gauge X 1/2" Misc Ndle,Bd Disp Needles 30g X 1/2" Misc,

8290-320109,Bd Pen Needle Short U/F 31g X 8 Mm Misc,Bd Insulin Pen Needle Uf Short 31 Gauge X 5/16",

8290-320119,Bd Pen Needle Mini U/F 31g X 5 Mm Misc,Bd Insulin Pen Needle Uf Mini 31 X 3/16 Inch Misc Ndle,Bd Insulin Pen Needle Uf Mini 31 Gauge X 3/16" Misc Needle,Bd Insulin Pen Needle Uf Mini 31 Gauge X 3/16",

8290-320122,Bd Ultra-Fine Nano Pen Needles 32 Gauge X 5/32",Bd Ultra-Fine Nano Pen Needles 32 Gauge X 5/32" Misc Needle,Bd Ultra-Fine Nano Pen Needles 32 Gauge X 5/32" Misc Ndle,Bd Pen Needle Nano U/F 32g X 4 Mm Misc,

82995006350330,Ferralet 90 90-1 Mg Po Tabs,Fe 90 Plus 90-1 Mg Po Tabs,

83037,Aripiprazole 5 Mg Po Tabs,Aripiprazole 5 Mg Oral Tabs,

830648,Epiduo 0.1-2.5 % Top Gel,Epiduo 0.1-2.5 % Ex Gel,Epiduo 0.1-2.5 % Top Gel Pump,

830719,Docosahexanoic Acid 200 Mg Capsule,Docosahexaenoic Acid 200 Mg Or Caps,Dha Complete 200 Mg Or Caps,

830785,Calcium Ascorbate 500 Mg Po Tabs,Vitamin C 500 Mg Tablet,

830837,Diltiazem Hcl Er 240 Mg Or Cp24,Diltiazem Cd 240 Mg Capsule,Extended Release 24 Hr,Diltiazem Er 240 Mg Capsule,Extended Release,Diltiazem Hcl Er 240 Mg Po Cap Xr,

83200030200303,Warfarin Sodium 1 Mg Po Tabs,Coumadin 1 Mg Po Tabs,

83200030200315,Warfarin Sodium 5 Mg Po Tabs,Coumadin 5 Mg Po Tabs,

832891,Klor-Con M20 Meq Tablet,Extended Release,Klor-Con M20 20 Meq Po Tbcr,Klor-Con M20 20 Meq Oral Tbtq Sr Tab,

833213,Dexlansoprazole 60 Mg Capsule,Biphase Delayed Release,Dexlansoprazole 60 Mg Po Cpdr,Dexlansoprazole 60 Mg Or Cpdr,

83337030200140,Dabigatran Etexilate Mesylate 150 Mg Po Caps,Pradaxa 150 Mg Po Caps,

833528,Amiodarone 200 Mg Tablet,Amiodarone Hcl 200 Mg Po Tabs,

83370010000330,Apixaban 5 Mg Oral Tabs,Apixaban 5 Mg Po Tabs,Eliquis 5 Mg Po Tabs,

83370060000330,Rivaroxaban 15 Mg Po Tabs,Xarelto 15 Mg Po Tabs,

83370060000340,Rivaroxaban 20 Mg Po Tabs,Xarelto 20 Mg Po Tabs,

833713,Tramadol Er 300 Mg Tablet,Extended Release 24 Hr,Tramadol Hcl Er 300 Mg Po Tab Sr 24hr,

834022,Ketorolac 10 Mg Tablet,Ketorolac 10 Mg Tab,Ketorolac Tromethamine 10 Mg Po Tabs,

834023,Medrol (Pak) 4 Mg Or Tabs,Medrol (Pak) 4 Mg Tablets In A Dose Pack,Medrol (Pak) 4 Mg Po Tabs,

834043,Zithromax Z-Pak 250 Mg Po Tabs,Zithromax Z-Pak 250 Mg Oral Tabs,

834102,Penicillin V Potassium 500 Mg Oral Tab,Penicillin V Potassium 500 Mg Tablet,Penicillin V Potassium 500 Mg Po Tabs,

835603,Tramadol 50 Mg Tablet,Tramadol Hcl 50 Mg Po Tabs,Tramadol 50 Mg Oral Tab,TRAMADOL HCL,Tramadol Hcl 50 Mg Or Tabs,

835605,Ultram 50 Mg Tablet,Ultram 50 Mg Po Tabs,

835840,Testosterone Cypionate 200 Mg/Ml Intramuscular Oil,Testosterone Cypionate 200 Mg/Ml Im Oil,Testosterone Cypionate 200 Mg/Ml Im Soln,

835894,Cyclosporine Modified 25 Mg Capsule,Cyclosporine Modified 25 Mg Po Caps,

836281,Ipratropium Bromide 0.06 % Nasal Spray,IPRATROPIUM,Ipratropium Bromide 0.06 % Na Spry,

836358,Ipratropium Bromide 0.02 % Inhl Soln,Ipratropium Bromide 0.02 % Inhalation Soln,Ipratropium Bromide 0.02 % In Soln,

83695,Bupropion Hcl Er (Xl) 150 Mg Po Tb24,Bupropion Hcl Er (Xl) 150 Mg Or Tb24,Bupropion Hcl Er (Xl) 150 Mg Po Tab-Sr-24hr,Bupropion Hcl 150 Mg (24 Hr Dosage Form) Or Tb24,

83696,Bupropion Hcl Er (Xl) 300 Mg Po Tb24,Bupropion Hcl 300 Mg (24 Hr Dosage Form) Or Tb24,Bupropion Hcl Er (Xl) 300 Mg Or Tb24,

8453,Fish Oil 1000 Mg Or Caps,Fish Oil 1000 Mg Po Caps,

846138,Cholecalciferol (Vitamin D3) 400 Unit Oral Chew,Vitamin D3 400 Unit Oral Chew,

8462,Flagyl 500 Mg Oral Tabs,Flagyl 500 Mg Po Tabs,

8463-702930,Lancets 30 Gauge,Lancets 30 Gauge Misc Misc,

847042,Benicar Hct 40-25 Mg Po Tabs,Benicar Hct 40 Mg-25 Mg Tablet,

847121,Calcium Citrate 1500 MG / Cholecalciferol 250 UNT Oral Tablet,Calcium Citrate-Vitamin D3 315 Mg-250 Unit Tablet,

847199,Humulin N Kwikpen 100 Unit/Ml Sq Supn,Humulin N Pen 100 Unit/Ml (3 Ml) Sc Inpn,Humulin N Kwikpen 100 Unit/Ml (3 Ml) Subq Insulin Pen,

847230,Insulin Glargine 100 Unit/Ml Sc Sopn,Insulin Glargine 100 Unit/Ml (3 Ml) Subcutaneous Pen,Insulin Glargine 100 Unit/Ml (3 Ml) Subq Inpn,Insulin Glargine 100 Unit/Ml Subcut Sopn,

847232,Lantus Solostar 100 Unit/Ml Sc Sopn,Lantus Solostar 100 Unit/Ml (3 Ml) Subcutaneous Insulin Pen,Lantus Solostar 100 Unit/Ml (3 Ml) Subq Inpn,Lantus Solostar 100 Unit/Ml Subcut Sopn,Lantus Solostar 100 Unit/Ml Sc Soln,

847239,Insulin Detemir 100 Unit/Ml Subcutaneous Sopn,Insulin Detemir 100 Unit/Ml Sc Sopn,Insulin Detemir 100 Unit/Ml (3 Ml) Subq Inpn,

847241,Levemir Flextouch 100 Unit/Ml Subcutaneous Sopn,Levemir Flexpen 100 Unit/Ml Sc Sopn,Levemir Flextouch 100 Unit/Ml (3 Ml) Subq Inpn,

84762,Bupropion Hcl Er (Sr) 150 Mg Po Tb12,Bupropion Sr 150 Mg Tablet,

849389,Amantadine Hcl 100 Mg Capsule,Amantadine Hcl 100 Mg Po Caps,

849431,Naproxen Sodium 550 Mg Tablet,Naproxen Sodium 550 Mg Po Tabs,

849574,Naproxen Sodium 220 Mg Tablet,Naproxen Sodium 220 Mg Po Tabs,

849580,Bactrim Ds 800-160 Mg Po Tabs,Bactrim Ds 800-160 Mg Or Tabs,Bactrim Ds 800 Mg-160 Mg Tablet,

849866,Adcirca 20 Mg Tablet,Adcirca 20 Mg Po Tabs,

85004,Guaifenesin Er 600 Mg Po Tb12,Guaifenesin Er 600 Mg Po Tab Sr 12hr,Guaifenesin Er 600 Mg Or Tb12,

8510,Flexeril 10 Mg Po Tabs,Flexeril 10 Mg Oral Tabs,Flexeril 10 Mg Or Tabs,

85158020100320,Clopidogrel Bisulfate 75 Mg Po Tabs,Clopidogrel 75mg Tab (Plavix Equiv),Plavix 75 Mg Po Tabs,Clopidogrel Bisulfate (Plavix) 75 Mg Or Tabs,

853030,Citranatal Assure 35-1 & 300 Mg Po Misc,Citranatal Assure 35-1 & 300 Mg Oral Misc,

854235,Enoxaparin 40 Mg/0.4 Ml Sc Syrg,Enoxaparin 40 Mg/0.4 Ml Subcutaneous Syringe,

854830,Lisdexamfetamine 20 Mg Capsule,Lisdexamfetamine Dimesylate 20 Mg Po Caps,

854832,Vyvanse 20 Mg Capsule,Vyvanse 20 Mg Po Caps,VYVANSE,

854834,Lisdexamfetamine 30 Mg Capsule,Lisdexamfetamine Dimesylate 30 Mg Po Caps *Sh*,

854842,Lisdexamfetamine 70 Mg Capsule,Lisdexamfetamine Dimesylate 70 Mg Po Caps,

854846,Lisdexamfetamine Dimesylate 60 Mg Po Caps,Lisdexamfetamine Dimesylate 60 Mg Or Caps,Lisdexamfetamine 60 Mg Capsule,

854852,Vyvanse 50 Mg Capsule,Vyvanse 50 Mg Oral Cap,

854873,Zolpidem Tartrate 10 Mg Po Tabs,Zolpidem Tartrate 10 Mg Or Tabs,Zolpidem 10 Mg Tablet,Zolpidem 10 Mg Oral Tab,

854875,Ambien 10 Mg Oral Tab,Ambien 10 Mg Po Tabs,

854876,Zolpidem Tartrate 5 Mg Po Tabs,Zolpidem 5 Mg Oral Tab,Zolpidem 5 Mg Po Tab,Zolpidem 5 Mg Tab,

854878,Ambien 5 Mg Tablet,Ambien 5 Mg Oral Tab,Ambien 5 Mg Po Tabs,

854880,Zolpidem Er 12.5 Mg Tablet,Extended Release,Multiphase,Zolpidem tartrate 12.5 MG Extended Release Tablet,Zolpidem Tartrate Er 12.5 Mg Po Tbcr,ZOLPIDEM TART ER,

854882,Ambien Cr 12.5 Mg Tablet,Extended Release,Zolpidem tartrate 12.5 MG Extended Release Tablet [Ambien],

854894,Zolpidem Er 6.25 Mg Tablet,Extended Release,Multiphase,Zolpidem 6.25 Mg Oral Tbmp,

855172,Levocetirizine Dihydrochloride 5 Mg Po Tabs,Levocetirizine 5 Mg Po Tab,Levocetirizine 5 Mg Tab,Levocetirizine 5 Mg Tablet,

855174,Xyzal 5 Mg Po Tabs,Xyzal 5 Mg Tablet,

855200,Ganirelix Acetate 250 McG/0.5ml Sc Soln,Ganirelix 250 McG/0.5 Ml Subq Syringe,

855302,Warfarin 2 Mg Oral Tab,Warfarin 2 Mg Tablet,Warfarin Sodium 2 Mg Po Tabs,

855332,Warfarin 5 Mg Oral Tab,Warfarin Sodium 5 Mg Po Tabs,

855474,ALCLOMETASONE DIPRO,Alclometasone Dipropionate 0.05 % Ex Crea,

855633,Diclofenac Sodium 1 % Td Gel,Diclofenac Sodium 1 % Transdermal Gel,Diclofenac 1 % Topical Gel,Diclofenac Sodium 1 % Tp Gel,Diclofenac Sodium 1 % Top Gel,

855635,Voltaren 1 % Td Gel,Voltaren 1 % Top Gel,Voltaren 1 % Transdermal Gel,Voltaren 1 % Topical Gel,

855906,Diclofenac Sodium 50 Mg Oral Tbec Dr Tab,Diclofenac Sodium 50 Mg Po Tbec,

855926,Diclofenac Sodium 75 Mg Po Tbec,Diclofenac Sodium 75 Mg Tablet,Delayed Release,Diclofenac Sodium 75 Mg Or Tbec,Diclofenac Sodium 75 Mg Oral Tbec,Diclofenac Sodium 75 Mg Oral Ent Coat Tab,

855942,Diclofenac Potassium 50 Mg Po Tabs,Diclofenac Potassium 50 Mg Tablet,

856364,Trazodone 150 Mg Tablet,TRAZODONE,Trazodone Hcl 150 Mg Po Tabs,Trazodone 150 Mg Oral Tablet,

856377,Trazodone 50 Mg Oral Tab,Trazodone Hcl 50 Mg Po Tabs,Trazodone 50 Mg Tablet,Trazodone Hcl 50 Mg Or Tabs,Trazodone Hcl 50 Mg Oral Tablet,Trazodone 50 Mg Tab,

856448,Propranolol 10 Mg Oral Tab,Propranolol Hydrochloride 10 MG Oral Tablet,Propranolol Hcl 10 Mg Po Tabs,Propranolol 10 Mg Po Tab,

856457,Propranolol Hcl 20 Mg Po Tabs,Propranolol 20 Mg Oral Tab,

856519,Propranolol Hcl 40 Mg Po Tabs,Propranolol Hcl 40 Mg Oral Tabs,Propranolol 40 Mg Oral Tab,Propranolol 40 Mg Tablet,

856535,Propranolol Er 60 Mg Capsule,24 Hr,Extended Release,Propranolol 60 Mg Po Cs24,Propranolol Hcl Er 60 Mg Po Cp24,Propranolol 60 Mg Oral Sa 24hr Cap,

856783,Amitriptyline 10 Mg Tablet,Amitriptyline Hcl 10 Mg Po Tabs,Amitriptyline Hcl 10 Mg Or Tabs,Amitriptyline 10 Mg Po Tab,

856834,Amitriptyline Hcl 25 Mg Po Tabs,Amitriptyline 25 Mg Po Tab,Amitriptyline 25 Mg Tablet,Amitriptyline 25 Mg Oral Tab,

856845,Amitriptyline Hcl 50 Mg Po Tabs,Amitriptyline 50 Mg Tablet,

856940,Hydrocodone-Acetaminophen 7.5-325 Mg/15 Ml Oral Soln,Hydrocodone-Acetaminophen 7.5-325 Mg/15ml Po Soln,

